id,question,sparql,answer_rdf,answer,frame
0,Quale era la spagnoli ecclesiastico?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Cleric> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Spain> },http://dbpedia.org/resource/Vasco_de_Quiroga,Vasco de Quiroga,AA
558,svedese calciatores,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/SoccerPlayer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Sven_Unger,,AA
560,Quale era la svedese ecclesiastico?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Cleric> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Petrus_Torkilsson,Petrus Tyrgilli,AA
561,Quale erano svedese ecclesiasticos?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Cleric> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Petrus_Torkilsson,Petrus Tyrgilli,AA
562,Quale sono svedese ecclesiasticos?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Cleric> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Petrus_Torkilsson,Petrus Tyrgilli,AA
563,Quale è la svedese ecclesiastico?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Cleric> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Petrus_Torkilsson,Petrus Tyrgilli,AA
565,la svedese ecclesiastico,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Cleric> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Petrus_Torkilsson,Petrus Tyrgilli,AA
566,svedese ecclesiasticos,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Cleric> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Petrus_Torkilsson,Petrus Tyrgilli,AA
568,Quale era la svedese gruppo musicale?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Band> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/John_Dahlbäck,John Dahlbäck,AA
569,Quale erano svedese gruppo musicales?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Band> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/John_Dahlbäck,John Dahlbäck,AA
570,Quale sono svedese gruppo musicales?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Band> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/John_Dahlbäck,John Dahlbäck,AA
571,Quale è la svedese gruppo musicale?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Band> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/John_Dahlbäck,John Dahlbäck,AA
573,la svedese gruppo musicale,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Band> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/John_Dahlbäck,John Dahlbäck,AA
574,svedese gruppo musicales,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Band> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/John_Dahlbäck,John Dahlbäck,AA
576,Quale era la svedese sciatore?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Skier> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Rolf_Rämgård,Rolf Rämgård,AA
577,Quale erano svedese sciatores?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Skier> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Rolf_Rämgård,Rolf Rämgård,AA
578,Quale sono svedese sciatores?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Skier> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Rolf_Rämgård,Rolf Rämgård,AA
579,Quale è la svedese sciatore?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Skier> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Rolf_Rämgård,Rolf Rämgård,AA
581,la svedese sciatore,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Skier> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Rolf_Rämgård,Rolf Rämgård,AA
582,svedese sciatores,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Skier> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Rolf_Rämgård,Rolf Rämgård,AA
584,Quale era la svedese edificio?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Roger_Olsson,,AA
585,Quale erano svedese edificios?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Roger_Olsson,,AA
586,Quale sono svedese edificios?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Roger_Olsson,,AA
587,Quale è la svedese edificio?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Roger_Olsson,,AA
589,la svedese edificio,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Roger_Olsson,,AA
590,svedese edificios,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Roger_Olsson,,AA
592,Quale era la svedese attore?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Actor> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Sanna_Bråding,,AA
593,Quale erano svedese attores?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Actor> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Sanna_Bråding,,AA
594,Quale sono svedese attores?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Actor> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Sanna_Bråding,,AA
595,Quale è la svedese attore?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Actor> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Sanna_Bråding,,AA
597,la svedese attore,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Actor> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Sanna_Bråding,,AA
598,svedese attores,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Actor> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Sanna_Bråding,,AA
600,Quale era la svedese giocatore di pallacanestro?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/BasketballPlayer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Simon_Birgander,,AA
601,Quale erano svedese giocatore di pallacanestros?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/BasketballPlayer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Simon_Birgander,,AA
602,Quale sono svedese giocatore di pallacanestros?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/BasketballPlayer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Simon_Birgander,,AA
603,Quale è la svedese giocatore di pallacanestro?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/BasketballPlayer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Simon_Birgander,,AA
605,la svedese giocatore di pallacanestro,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/BasketballPlayer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Simon_Birgander,,AA
606,svedese giocatore di pallacanestros,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/BasketballPlayer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Simon_Birgander,,AA
608,Quale era la svedese pugile?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Boxer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Karl_Bergström,,AA
609,Quale erano svedese pugiles?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Boxer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Karl_Bergström,,AA
610,Quale sono svedese pugiles?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Boxer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Karl_Bergström,,AA
611,Quale è la svedese pugile?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Boxer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Karl_Bergström,,AA
613,la svedese pugile,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Boxer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Karl_Bergström,,AA
614,svedese pugiles,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Boxer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Sweden> },http://dbpedia.org/resource/Karl_Bergström,,AA
